# umem frag t=8 size=16:64 ops=38280855 alloc_failures=0
throughput_mops = 8.958
lat_p50_ns = 152
lat_p99_ns = 8701
lat_p999_ns = 21566
lat_max_ns = 9299680
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=8
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            0              0              0            0
umem_magazine_255                     0            0            0            0            0           14              0              0            0
umem_slab_cache                       0            0            0            0            0            0              0              0            0
umem_bufctl_cache                     0            0            0            0            0            4              0              0            1
umem_va_4096                          0            0            0            0            0            2              0              0            0
umem_va_32768                         0            0            0            0            0            0              0              0            0
umem_alloc_32                      1122            0            0         2244          423          119              0              0            0
umem_alloc_48                       526            0            0        40949         3713        58261              0              0            0
umem_alloc_64                       928            0            0        40891         3754        45736              0              0            0
umem_alloc_80                       989            0            0        41043         3650        53661              0              0            1
umem_alloc_32768                      0            0            0            7            0            0              0              0            0
