# umem prodcons t=8 size=256:1024 ops=20000000 alloc_failures=0
throughput_mops = 16.590
lat_p50_ns = 58
lat_p99_ns = 377
lat_p999_ns = 1075
lat_max_ns = 1455463
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=8
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            0              0              0            0
umem_magazine_63                      0            0            0            0            0            0              0              0            0
umem_magazine_127                     0            0            0            0            0            0              0              0            0
umem_slab_cache                       0            0            0            0            0            0              0              0            0
umem_bufctl_cache                     0            0            0            0            0            4              0              0            0
umem_va_4096                          0            0            0            0            0            0              0              0            0
umem_va_8192                          0            0            0            0            0            0              0              0            0
umem_va_32768                         0            0            0            0            0            0              0              0            0
umem_alloc_320                      516            0            0           33         9975            1              0              0            0
umem_alloc_384                      254            0            0           28        13048            1              0              0            0
umem_alloc_448                      329            0            0           34        13081            0              0              0            0
umem_alloc_512                     1580            0            0           34        13071            0              0              0            0
umem_alloc_640                     1624            0            0           38        26104            0              0              0            0
umem_alloc_768                     1617            0            0           42        26131            0              0              0            0
umem_alloc_896                     2844            0            0           37        26113            0              0              0            0
umem_alloc_1024                    2026            0            0           42        26122            1              0              0            0
umem_alloc_1280                      95            0            0           30         6156            0              0              0            0
umem_alloc_32768                      0            0            0            7            0            0              0              0            0
