# umem frag t=8 size=16:64 ops=38280855 alloc_failures=0
throughput_mops = 7.725
lat_p50_ns = 131
lat_p99_ns = 10938
lat_p999_ns = 22720
lat_max_ns = 6309376
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=8
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            0              0              0            0
umem_magazine_255                     0            0            0            0            0            0              0              0            0
umem_slab_cache                       0            0            0            0            0            0              0              0            0
umem_bufctl_cache                     0            0            0            0            0            0              0              0            0
umem_va_4096                          0            0            0            0            0            0              0              0            0
umem_va_32768                         0            0            0            0            0            0              0              0            0
umem_alloc_32                       891            0            0         2208          461            3              0              0            0
umem_alloc_48                      2549            0            0        38885         5689          557              0              0            0
umem_alloc_64                      1768            0            0        38895         5659         3277              0              0            0
umem_alloc_80                      2399            0            0        38927         5647         3083              0              0            0
umem_alloc_32768                      0            0            0            8            0            0              0              0            0
