# umem prodcons t=192 size=16:64 ops=19200000 alloc_failures=0
throughput_mops = 1.393
lat_p50_ns = 649
lat_p99_ns = 24773
lat_p999_ns = 909385
lat_max_ns = 19226058
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=192
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            2              0              0            0
umem_magazine_255                     0            0            0            0            0            9              0              0            0
umem_slab_cache                       0            0            0            0            0            0              0              0            0
umem_bufctl_cache                     0            0            0            0            0          279              0              0            0
umem_va_4096                          0            0            0            0            0            4              0              0            0
umem_va_32768                         0            0            0            0            0            0              0              0            0
umem_alloc_32                    114570            0            0          453          967            1              0              0            0
umem_alloc_48                   2407735            0            0          457        24343           93              0              0            0
umem_alloc_64                   2404906            0            0          458        24338          117              0              0            0
umem_alloc_80                   2253622            0            0          459        22780          111              0              0            0
umem_alloc_32768                      0            0            0          175            0            0              0              0            0
