# umem frag t=192 size=256:1024 ops=38171775 alloc_failures=0
throughput_mops = 1.129
lat_p50_ns = 522
lat_p99_ns = 5199976
lat_p999_ns = 25653613
lat_max_ns = 202618453
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=192
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            1              0              0            0
umem_magazine_127                     0            0            0            0            0            2              0              0            0
umem_magazine_255                     0            0            0            0            0           39              0              0            0
umem_slab_cache                       0            0            0            0            0           31              0              0            0
umem_bufctl_cache                     0            0            0            0            0         4021              0              0            0
umem_va_4096                          0            0            0            0            0          108              0              0            0
umem_va_8192                          0            0            0            0            0            0              0              0            0
umem_va_32768                         0            0            0            0            0            0              0              0            0
umem_alloc_320                   396794            0            0         1459         3379          921              0              0            0
umem_alloc_384                   422097            0            0         1855         5337          740              0              0            0
umem_alloc_448                   430029            0            0         1851         5313          746              0              0            0
umem_alloc_512                   427487            0            0         1852         5332          919              0              0            0
umem_alloc_640                   250685            0            0         4670        14911         1431              0              0            0
umem_alloc_768                   238256            0            0         4682        14939         1454              0              0            0
umem_alloc_896                   242859            0            0         4746        14912         1361              0              0            0
umem_alloc_1024                   73776            0            0        13450        29151         1817              0              0            0
umem_alloc_1280                  169060            0            0         1026         1600          192              0              0            0
umem_alloc_32768                      0            0            0          183            0            0              0              0            0
