# umem prodcons t=8 size=64:256 ops=20000000 alloc_failures=0
throughput_mops = 19.777
lat_p50_ns = 47
lat_p99_ns = 321
lat_p999_ns = 1249
lat_max_ns = 2674720
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=8
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            0              0              0            0
umem_magazine_127                     0            0            0            0            0            0              0              0            0
umem_magazine_255                     0            0            0            0            0            0              0              0            0
umem_slab_cache                       0            0            0            0            0            0              0              0            0
umem_bufctl_cache                     0            0            0            0            0           77              0              0            0
umem_va_4096                          0            0            0            0            0            0              0              0            0
umem_va_24576                         0            0            0            0            0            0              0              0            0
umem_alloc_80                         0            0            0           26          384            0              0              0            0
umem_alloc_96                       755            0            0           29         6494            0              0              0            0
umem_alloc_112                     1625            0            0           33         6487            1              0              0            0
umem_alloc_128                      992            0            0           33         6497            2              0              0            0
umem_alloc_160                     3057            0            0           33        12995            3              0              0            0
umem_alloc_192                     2846            0            0           34        12987            6              0              0            0
umem_alloc_224                     2087            0            0           32        13013            1              0              0            0
umem_alloc_256                     4418            0            0           36        12995            0              0              0            0
umem_alloc_320                      626            0            0           32        12239            0              0              0            0
umem_alloc_24576                      0            0            0            8            0            0              0              0            0
