# umem multi t=192 size=64:256 ops=199999872 alloc_failures=0
throughput_mops = 433.255
lat_p50_ns = 36
lat_p99_ns = 41
lat_p999_ns = 245
lat_max_ns = 310210437
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=192
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_7                       0            0            0            0            0            0              0              0            0
umem_magazine_127                     0            0            0            0            0            0              0              0            0
umem_magazine_255                     0            0            0            0            0            1              0              0            0
umem_slab_cache                       0            0            0            0            0            0              0              0            0
umem_bufctl_cache                     0            0            0            0            0         7928              0              0            0
umem_va_4096                          0            0            0            0            0            0              0              0            0
umem_va_24576                         0            0            0            0            0            0              0              0            0
umem_alloc_80                         0            0            0           94            1            0              0              0            0
umem_alloc_96                         1            0            0          123            0            0              0              0            0
umem_alloc_112                        1            0            0          132            0            0              0              0            0
umem_alloc_128                        1            0            0          134            0            0              0              0            0
umem_alloc_160                        1            0            0          136            0            0              0              0            0
umem_alloc_192                        1            0            0          136            0            0              0              0            0
umem_alloc_224                        1            0            0          136            0            0              0              0            0
umem_alloc_256                        1            0            0          135            0            0              0              0            0
umem_alloc_320                        1            0            0          136            0            0              0              0            0
umem_alloc_24576                      0            0            0          133            0            3              0              0            0
