# umem prodcons t=8 size=64:256 ops=20000000 alloc_failures=0
throughput_mops = 12.957
lat_p50_ns = 83
lat_p99_ns = 358
lat_p999_ns = 957
lat_max_ns = 3598661
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=8
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            0              0              0            0
umem_magazine_127                     0            0            0            0            0            0              0              0            0
umem_magazine_255                     0            0            0            0            0            1              0              0            0
umem_slab_cache                       0            0            0            0            0            0              0              0            0
umem_bufctl_cache                     0            0            0            0            0          466              0              0            0
umem_va_4096                          0            0            0            0            0           12              0              0            0
umem_va_24576                         0            0            0            0            0            0              0              0            0
umem_alloc_80                         0            0            0           28          381            4              0              0            0
umem_alloc_96                      1034            0            0           27         6497           56              0              0            0
umem_alloc_112                     1561            0            0           33         6488           47              0              0            0
umem_alloc_128                     2270            0            0           31         6490           59              0              0            0
umem_alloc_160                     1655            0            0           32        13015           83              0              0            0
umem_alloc_192                     2156            0            0           30        13005           85              0              0            0
umem_alloc_224                     3192            0            0           33        13024           57              0              0            0
umem_alloc_256                     3133            0            0           33        13022           97              0              0            0
umem_alloc_320                      802            0            0           31        12250           15              0              0            0
umem_alloc_24576                      0            0            0            7            0            1              0              0            0
