# umem frag t=8 size=256:1024 ops=38280855 alloc_failures=0
throughput_mops = 6.963
lat_p50_ns = 195
lat_p99_ns = 8725
lat_p999_ns = 72444
lat_max_ns = 10416508
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=8
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            0              0              0            0
umem_magazine_63                      0            0            0            0            0            0              0              0            0
umem_magazine_127                     0            0            0            0            0           82              0              0            0
umem_slab_cache                       0            0            0            0            0           84              0              0            0
umem_bufctl_cache                     0            0            0            0            0       320967              0              0            2
umem_va_4096                          0            0            0            0            0         1135              0              0            0
umem_va_8192                          0            0            0            0            0          136              0              0            0
umem_va_12288                         0            0            0            0            0          797              0              0            1
umem_va_16384                         0            0            0            0            0          821              0              0            0
umem_va_20480                         0            0            0            0            0           12              0              0            0
umem_va_24576                         0            0            0            0            0            0              0              0            0
umem_alloc_320                      230            0            0        14267         3225         3596              0              0            0
umem_alloc_384                      268            0            0        18793         4089         6220              0              0            1
umem_alloc_448                      524            0            0        18744         4132         6676              0              0            0
umem_alloc_512                      426            0            0        18788         4112         6563              0              0            1
umem_alloc_640                     1007            0            0        37431         8457        30293              0              0            0
umem_alloc_768                     1372            0            0        37481         8453        30706              0              0            0
umem_alloc_896                     1221            0            0        37517         8368        29790              0              0            0
umem_alloc_1024                     769            0            0        37571         8332        30198              0              0            2
umem_alloc_1280                      23            0            0         9508         1973          422              0              0            0
umem_alloc_24576                      0            0            0            6            0            1              0              0            0
