# umem frag t=8 size=16:64 ops=38280855 alloc_failures=0
throughput_mops = 9.556
lat_p50_ns = 156
lat_p99_ns = 5027
lat_p999_ns = 18474
lat_max_ns = 9895929
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=8
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            0              0              0            0
umem_magazine_255                     0            0            0            0            0           19              0              0            0
umem_slab_cache                       0            0            0            0            0            0              0              0            0
umem_bufctl_cache                     0            0            0            0            0        10312              0              0            0
umem_va_4096                          0            0            0            0            0         2288              0              0            0
umem_va_24576                         0            0            0            0            0            0              0              0            0
umem_alloc_32                       630            0            0         2063          614          575              0              0            0
umem_alloc_48                      3005            0            0        35597         9333       240790              0              0            0
umem_alloc_64                      3064            0            0        35640         9260       224155              0              0            0
umem_alloc_80                      2710            0            0        35721         9240       228930              0              0            0
umem_alloc_24576                      0            0            0            5            0            4              0              0            0
