# umem frag t=192 size=16:64 ops=38171775 alloc_failures=0
throughput_mops = 4.736
lat_p50_ns = 395
lat_p99_ns = 472505
lat_p999_ns = 1009336
lat_max_ns = 713057277
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=192
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_7                       0            0            0            0            0            0              0              0            0
umem_magazine_255                     0            0            0            0            0           53              0              0            0
umem_slab_cache                       0            0            0            0            0            2              0              0            0
umem_bufctl_cache                     0            0            0            0            0        39697              0              0            0
umem_va_4096                          0            0            0            0            0         1344              0              0            0
umem_va_24576                         0            0            0            0            0            3              0              0            0
umem_alloc_32                    145564            0            0          572           88          409              0              0            0
umem_alloc_48                   1331685            0            0         8713        31873       161274              0              0            0
umem_alloc_64                   1359129            0            0         8631        31902       157542              0              0            0
umem_alloc_80                   1343535            0            0         8648        31869       156924              0              0            0
umem_alloc_24576                      0            0            0          181            0           13              0              0            0
