# umem prodcons t=192 size=256:1024 ops=19999872 alloc_failures=0
throughput_mops = 2.204
lat_p50_ns = 668
lat_p99_ns = 52213
lat_p999_ns = 270179
lat_max_ns = 424128527
# umem contention dump
# rseq_enabled=1 asm_safe=1 ncpus=192
cache                          cc_alloc  full_reload   empty_reld    dep_local   dep_remote   dep_conten     rseq_alloc      rseq_free   rseq_rstrt
umem_magazine_3                       0            0            0            0            0            8              0              0            0
umem_magazine_63                      0            0            0            0            0            0              0              0            0
umem_magazine_127                     0            0            0            0            0            2              0              0            0
umem_slab_cache                       0            0            0            0            0           32              0              0            0
umem_bufctl_cache                     0            0            0            0            0        44206              0              0            0
umem_va_4096                          0            0            0            0            0           21              0              0            0
umem_va_8192                          0            0            0            0            0            3              0              0            0
umem_va_12288                         0            0            0            0            0            9              0              0            0
umem_va_16384                         0            0            0            0            0           17              0              0            0
umem_va_20480                         0            0            0            0            0            0              0              0            0
umem_va_24576                         0            0            0            0            0            1              0              0            0
umem_alloc_320                   381621            0            0          481         9429          219              0              0            0
umem_alloc_384                   486499            0            0          495        12492          284              0              0            0
umem_alloc_448                   488940            0            0          491        12451          249              0              0            0
umem_alloc_512                   488721            0            0          496        12467          237              0              0            0
umem_alloc_640                   948928            0            0          548        25508          625              0              0            0
umem_alloc_768                   947011            0            0          553        25481          638              0              0            0
umem_alloc_896                   947454            0            0          539        25508          756              0              0            1
umem_alloc_1024                  948093            0            0          540        25570          587              0              0            0
umem_alloc_1280                  120349            0            0          436         5698           39              0              0            0
umem_alloc_24576                      0            0            0          164            3           10              0              0            0
